TIC,Tmag,KIC,numax
184009026,10.5292,5546749,37.95
271666783,10.7106,8505345,29.64
184014472,11.6969,4937784,59.76
184011323,11.704,3970223,38.11
184013558,11.9236,4279009,229.2
27532447,10.1622,11821439,48.32
184011067,12.0216,5025472,38.52
27531008,12.0615,11410478,24.24
184008358,11.8344,5803747,19.97
271666966,10.1612,8440983,44.84
271668145,9.9341,8176733,5.39
271670783,11.6015,7458106,44.46
271666561,8.3905,8569885,45.32
27532814,11.9137,11921573,39.41
184009808,10.2947,5288607,58.49
184015179,11.4465,3763483,32.19
271760130,12.1882,7213282,31.67
184010430,12.1968,8176777,207.4
271768404,9.78207,5113644,36.04
184014334,11.2457,3970395,35.16
27531152,9.7065,11410549,37.1
184013437,11.6848,4279165,52.2
271772054,10.51,9032691,35.28
27531961,10.8079,11669113,24.13
271757065,11.9385,6790938,54.92
27531496,12.3335,11515176,181.26
271772899,10.6496,9290481,14.94
271876983,11.659,10544592,33.28
271755310,12.2615,6619571,46.56
271772075,11.8771,9032713,48.59
184089655,10.9655,4760954,45.22
271761646,10.4762,7375852,42.13
184086013,12.0272,3662421,39.17
184092752,10.8617,5718472,31.9
27533100,10.4481,11970987,45.28
27533253,11.6224,12020466,53.33
27529647,11.6714,11037923,31.65
271770083,10.7073,8569991,16.08
27460014,11.8021,10675052,138.96
271770011,10.1165,8505515,41.07
184091536,10.8722,5288716,36.02
184089398,10.3591,4669400,45.15
184089746,10.0335,4849836,30.86
271772248,11.6384,9099712,33.26
271759112,11.5145,7046960,25.16
271755320,10.4656,6619631,47.82
271874363,11.7757,9779963,32.79
271763024,11.4503,7541349,48.3
271756867,10.4909,6791045,17.43
271769686,9.5719,8441160,6.67
184089707,11.3715,4761037,91.94
27530142,11.1268,11145563,30.11
271766262,11.3184,7971070,30.65
271755865,10.3965,6705642,46.08
184092258,10.8811,5547077,53.08
27533173,12.338,12020500,30.67
27534043,11.5684,12266056,42.28
27531120,11.2895,11410622,148.62
271771844,11.5979,8963972,31.85
271768142,11.5041,8176893,71.32
271769975,12.2559,8505576,176.98
271768198,12.1521,8176905,9.39
271766096,10.459,7902365,53.9
184086826,11.9209,3866844,30.95
27531853,9.3155,11618522,57.99
271768538,11.6478,8176916,45.65
271757460,11.8914,6876759,33.38
27532122,11.4691,11720493,33.88
271760035,11.8643,7213509,32.92
184086875,12.199,3970635,67.35
27530429,10.9963,11252233,31.85
184087757,12.3244,4174996,124.26
184092547,11.1226,5633306,51.82
184090934,11.7956,5113842,34.47
271763824,11.6098,7694280,5.38
184091668,11.2387,5376348,14.36
27529636,11.565,11038023,29.77
271759247,12.2271,7047097,35.54
271757154,11.9853,6791161,34.07
27531222,9.1937,11462972,43.62
184090447,10.8984,5025895,130.46
184086799,11.6646,3866912,91.11
184086365,9.3597,3763790,44.67
184091760,12.1845,5376385,22.09
184088624,11.2585,4479889,51.8
27533092,12.1995,11971108,29.16
184090874,10.0152,5113910,7.32
184088355,10.8276,4381518,42.78
184088139,12.1174,4381519,104.17
27530197,11.3348,11145672,59.69
27530511,11.7244,11252303,131.67
271759359,9.8165,7131321,18.71
27532967,10.3843,11971123,32.47
271767686,12.2201,8108732,115.07
27533394,11.9262,12069693,58.08
27530805,12.3256,11358307,49.24
271768191,11.9815,8177027,33.3
271763451,11.2541,7620783,72.6
271876688,12.0275,10480323,74.31
184088950,10.839,4577048,49.11
27533194,8.8657,12020628,89.82
184090512,9.148,5026008,62.73
184088208,9.5381,4381604,47.52
27533058,11.9543,11971154,42.09
271756735,10.5442,6791309,29.09
27532997,11.3083,11971166,16.71
271873895,9.8495,9658793,40.83
271874251,11.0673,9780154,211.22
271770114,11.6285,8570254,34.08
271760058,10.8553,7213716,14.68
27532599,11.3633,11871718,31.86
27531475,10.155,11515377,191.63
184091991,12.1195,5462261,72.41
184095356,10.6976,6535400,86.26
271874373,10.2954,9780183,31.32
271771797,10.7938,8964218,31.34
184087947,10.9566,4279700,31.09
271772633,11.4571,9228346,35.95
184087348,11.9668,4073771,36.49
184086728,11.3314,3867193,46.49
184088359,12.0589,4381719,52.65
184091596,11.4851,5376608,30.08
271765766,10.3026,7902578,31.96
271761701,11.874,7376259,106.03
27531532,11.6042,11515424,152.37
184091669,12.0375,5376639,36.88
271765415,11.1877,7834159,39.27
27643191,10.364,11252437,26.12
271756565,11.6272,6791445,46.38
184090596,11.1612,5026178,34.02
184089912,10.6913,4850315,75.17
27642500,12.0373,11410886,126.7
271767273,12.1623,8040267,196.15
271773348,12.2084,9352513,49.47
184089849,10.0689,4850368,48.31
184091906,11.7089,5462460,31.99
27642189,12.143,11515497,60.32
271760356,10.3713,7213942,13.54
184092356,11.4919,5547570,50.52
271885782,10.9291,8310792,109.45
271958058,9.8098,7621053,36.15
271882591,11.8516,9164696,99.38
27640009,12.2031,12069904,34.52
27640896,9.1905,11871882,35.26
271882259,9.40277,9228469,105.03
271961986,11.6755,6535641,33.1
184088731,10.8357,4480358,9.06
27639755,10.3966,12167521,34.52
184090578,9.9934,5026318,36.55
271880588,11.7418,9658958,34.35
27643045,10.608,11305250,92.13
27639926,11.5793,12118820,31.82
184167972,10.7288,3663200,92.47
271960735,12.1676,6877290,88.09
27642630,12.1821,11410978,32.26
271886778,8.6163,8109040,52.44
184162990,11.348,5201670,64.18
184167528,12.0578,3867514,24.8
271881644,11.0596,9414068,10.27
184163314,11.7745,5114395,32.05
271877749,12.091,10545081,22.97
271877694,12.2188,10545089,123.94
184163690,8.53054,5026399,110.89
184166085,10.6859,4280043,40.25
271961581,11.7549,6706381,33.77
27643537,11.8562,11145974,35.18
27639046,11.945,12365783,118.61
271884619,11.087,8635520,41.95
271881481,11.2847,9414102,35.07
271959154,10.7543,7295725,87.65
27638853,12.1656,12417052,186.14
184162347,11.3044,5376963,44.46
271959754,10.8773,7131794,105.95
271886038,11.5203,8244769,59.71
271884729,9.6875,8570577,40.51
271882959,12.3004,9033281,43.46
271881731,12.0636,9352682,31.83
27638991,11.6613,12365806,30.54
27640046,11.3931,12070025,117.19
184162043,11.1066,5547747,6.6
271961841,10.5734,6620367,93.14
27641025,12.0501,11821966,26.08
27640085,12.3293,12070042,36.99
184165506,11.8057,4480583,42.06
271961780,10.2031,6620380,19.52
271877751,9.7962,10545152,32.72
184164932,12.219,4670253,209.56
27642690,11.4889,11358607,34.12
184164333,10.2041,4850665,38.53
271881873,11.7358,9352721,42.72
184163493,11.7181,5114547,32.15
271882768,10.704,9100325,5.42
271881053,9.5306,9536330,22.31
271884979,11.9305,8506096,45.0
184162816,10.3112,5289571,22.7
27642992,10.7091,11305377,10.45
27643226,11.0198,11252706,41.86
271885004,12.287,8506123,29.07
184162204,11.1479,5462797,11.9
271961329,11.9543,6706559,60.8
27641653,11.6822,11669616,225.89
271958746,10.9451,7376659,113.36
27641676,10.56,11669622,34.05
271961618,11.6946,6620507,180.76
27642455,10.2804,11463411,50.79
271881238,12.0685,9475300,64.61
27643129,12.3374,11252757,41.6
271877490,10.7779,10610250,153.72
27643521,10.4077,11146152,32.19
184166211,11.5536,4280299,156.56
27642703,9.11,11358669,98.12
27642681,9.8168,11411163,50.26
271885740,11.4634,8311058,55.08
271958600,12.2484,7459180,79.91
184165183,10.4458,4577784,34.05
271882686,10.4103,9100444,53.32
27640098,10.2232,12070114,39.88
27642959,12.2506,11305448,26.05
271877402,12.1337,10610275,23.16
27642719,11.3428,11358698,21.75
271877805,10.1549,10480806,68.18
27642301,11.4071,11463450,38.79
27639484,10.8298,12216750,95.55
27642049,11.8729,11567392,211.27
184167579,12.0018,3764887,40.36
27642828,10.7416,11358755,36.53
184167376,12.2406,3867987,31.55
27643606,9.8993,11146230,30.36
27640256,12.2783,12021069,108.5
271884974,10.8316,8506281,29.78
27639551,11.5958,12216782,81.33
271956599,11.8808,7971877,35.4
271884856,11.0684,8570823,37.45
271882824,11.9613,9100548,120.44
271885023,9.5898,8506295,33.89
27643641,11.9999,11146260,44.03
271882094,10.7548,9291249,45.56
184165487,11.0731,4480938,36.3
271961044,12.1257,6792133,34.94
271956660,10.6265,7971906,29.71
184167463,10.8466,3868080,46.43
271957971,11.0669,7621561,115.42
27642779,11.7134,11358810,35.8
271957978,11.6214,7621593,127.55
271956804,11.2658,7903173,156.25
184167357,11.8607,3868123,28.6
271961013,9.4999,6792186,28.67
184167959,12.1036,3663850,48.93
271959647,16.592,7132242,37.9
184167310,10.7842,3868144,127.87
271960162,8.6954,7048122,8.54
27642416,12.2511,11463560,36.99
184163039,10.7619,5202286,43.98
184167485,11.8983,3868179,29.76
271961748,11.8174,6620876,38.75
184167013,11.3109,3972026,35.55
271956610,11.3316,7971999,30.41
271960983,11.9751,6792251,41.26
184166708,12.0532,4074796,129.27
27686422,12.177,12216873,29.29
27647412,11.9055,11199046,57.95
271884591,11.3532,8635922,81.88
271886097,10.9465,8245132,33.69
27645372,11.7257,10675916,268.27
27686227,11.7333,12167910,17.2
184243156,11.764,3765190,58.33
271962890,11.386,6706980,106.95
271969651,11.0249,8377116,31.16
184247917,11.7866,5290071,38.2
184247591,11.8541,5202399,36.52
272078309,11.5803,10350302,34.33
27645439,12.2866,10675935,49.55
271962815,11.5624,6620987,21.39
184246175,11.2573,4762516,42.46
27686586,9.6136,12266731,94.8
184248152,10.3081,5377629,29.42
27648718,10.9312,11567563,42.02
184243823,11.1315,3972170,13.45
27647290,10.8599,11199105,30.41
184248127,12.0967,5377645,232.54
271963755,9.3709,6878041,73.49
272077963,11.8519,10284629,32.41
27648781,10.7653,11567572,57.33
184245228,12.1764,4481270,79.4
184245734,10.1943,4578246,81.12
27686023,12.2935,12119262,54.23
271969661,10.0007,8377200,37.83
184250674,11.2138,11822342,59.18
27684995,11.834,6137774,34.89
272074561,10.4099,9353187,78.97
27649250,11.6872,11721291,38.69
27647555,9.5038,11253076,27.99
27646829,11.5135,11038809,251.79
184243523,12.0433,3868464,29.83
272078113,12.2415,10350408,33.99
272074951,10.4493,9475697,115.2
272079085,12.2372,10610644,31.55
272078164,11.9102,10350441,30.88
27647673,11.8268,11305776,16.3
271964924,11.5871,7214916,99.61
27686476,11.6708,12217017,118.09
271970518,12.1337,8571171,38.2
27685817,12.3166,12070487,111.92
27649375,10.5013,11721374,60.23
271967657,12.1655,7903526,35.53
271963844,11.5561,6963528,23.59
272078972,12.043,10610707,32.58
271970611,8.3967,8636174,44.75
27645517,11.8846,10742112,58.58
184245611,11.1339,4578488,48.37
271966514,10.8619,7621967,42.54
27685973,11.6464,12070510,35.01
27649525,11.609,11771561,183.99
184243131,10.5619,3765594,30.67
272074176,11.2956,9291624,33.68
271966609,11.7827,7621979,45.16
184247717,12.1968,5202761,42.37
27649553,12.0685,11771576,44.34
27647265,10.9667,11146647,29.94
27685866,11.2069,12070550,22.76
27685520,9.5552,11971940,47.72
271965797,8.1379,7459906,12.64
27649247,11.1429,11721438,107.77
184246709,9.2688,4939895,19.69
27684964,11.6119,11822526,33.59
184244507,9.4725,4177025,6.17
271963810,11.2452,6878403,25.34
184243898,11.8835,4075403,59.46
27647932,10.9676,11359175,34.45
272078012,12.0711,10284878,8.54
272078061,12.0114,10284883,29.44
27647727,11.9997,11305933,28.35
272078984,11.339,10610825,22.97
184246030,11.4185,4671329,48.01
184244533,11.0939,4281362,43.98
27686381,10.3323,12217154,48.09
271967447,11.7958,7835220,32.35
184243658,11.7668,3972675,19.46
184245044,10.3237,4383388,46.29
184246328,9.3553,4763063,96.38
184245104,10.9324,4383402,45.93
271970156,11.0657,8506788,30.87
272078440,11.6824,10415545,24.03
184244741,10.9888,4281420,38.42
271968478,11.925,8109979,32.62
271969720,11.2881,8377500,67.89
27685925,9.7527,12070650,39.65
272075101,11.65,9475932,72.29
271966236,9.6019,7543102,85.7
271966676,11.7307,8506816,140.1
271970094,11.3627,7695624,30.13
272078064,11.4488,10284955,29.12
27685940,11.6288,12070670,79.42
184246518,11.3426,4851832,60.59
272071896,12.0192,8636389,108.14
271968931,11.1982,8178310,32.37
27686703,9.5632,12316100,13.7
184244690,9.6505,4281490,54.2
184250462,12.2204,6057174,84.05
27686218,12.2826,12168263,52.97
272073357,11.9089,9034252,189.67
271966344,10.5054,7622273,121.04
272074216,10.3575,9291830,47.18
271970258,12.1393,8506868,31.0
27647097,11.3406,11146813,188.56
272078860,11.3682,10545904,24.92
27686836,11.4209,12316126,60.34
271964052,9.9951,6963897,31.64
272074525,10.8115,9353531,29.79
271966468,11.717,7622307,119.56
27686414,11.1471,12217239,25.92
27685148,11.1567,11872655,26.45
27648994,12.3025,11619673,38.67
271970497,10.9852,8571469,33.61
27649192,6.2674,11670252,4.79
272078522,11.2203,10415654,34.36
184296875,10.1413,4851948,55.03
272179434,11.1955,7048889,31.12
184296958,12.0418,4763296,111.36
27686973,10.6452,12366461,43.84
272176747,10.9743,7766103,51.04
272178884,8.755,7215396,24.72
272179007,11.6047,7215409,115.07
272178531,11.0417,7296975,47.3
184299814,11.101,3973001,37.92
27768333,11.3358,11619724,23.13
272178254,10.0129,7377737,104.89
27695882,11.7569,12217300,28.83
272079502,11.8302,10611084,44.39
272080691,11.9462,10219075,134.09
184298928,11.3048,4281702,31.01
272084284,10.915,9291976,31.5
184300133,11.3775,3869241,34.47
272174169,11.5561,8377727,40.49
27695149,10.7533,12470054,160.18
27695513,9.6995,12366537,47.39
272180187,11.0626,6878800,20.69
27768213,11.6416,11670367,31.89
27696191,10.9722,12168406,44.8
184297352,11.0228,4671738,82.91
184300288,10.9305,3869326,47.69
184296517,10.4566,4940439,72.91
272080269,11.4617,10350934,34.56
27695195,12.3418,12417856,30.56
184298755,11.6728,4281847,84.78
272178008,12.2152,7460447,45.59
184300378,11.7523,3869394,39.75
184299726,11.5218,3973247,150.08
272081044,10.7404,10086465,42.05
272179414,11.9103,7133237,34.72
272171559,10.7617,9034557,42.96
272084426,12.1953,9229592,72.16
272175016,11.5991,8178600,30.88
27766779,11.6917,12021730,120.31
184253416,11.0621,6057532,48.53
272084402,10.9794,9229601,46.13
272180248,10.9194,6878959,30.38
27771413,12.2778,10808345,29.5
272080833,11.1926,10152909,78.65
184299949,11.0079,3973324,29.23
27769479,12.0341,11306275,41.46
184299789,11.9993,3973328,47.53
27696264,12.2737,12119739,191.93
184296648,11.9634,4852302,24.24
272079510,12.2382,10611263,141.06
272084600,11.6675,9165879,44.5
27767746,12.4067,11771978,41.2
27769947,12.0772,11199725,27.35
272179326,9.811,7133356,9.81
184299172,8.6851,4177811,30.3
184296533,8.8992,4940648,10.62
272179692,11.0972,7049306,33.81
272180931,9.386,6708053,5.24
272177829,10.5132,7543672,18.69
272177673,11.9782,7543694,51.52
272178023,11.9878,7460625,33.08
272084227,11.2024,9292180,55.48
272180796,12.1102,6708078,48.25
272179914,9.1453,6964342,40.97
272083793,9.6099,9415248,7.23
272174250,11.4495,8377969,39.44
272080499,12.1345,10285389,87.39
272173070,12.2067,8701081,54.82
272084150,11.6169,9292208,61.45
272174436,11.2223,8312170,37.87
184300099,11.9005,3869669,39.68
27769902,10.7969,11199783,45.71
184296786,11.3737,4852480,47.02
272173761,10.8256,8507295,49.13
272080751,12.1616,10219361,159.23
272176016,9.0025,7973002,7.01
272176926,9.7706,7766507,32.45
272080445,12.1479,10285430,8.01
27696358,11.9745,12119864,46.3
27696197,11.7392,12119865,30.78
184299220,12.1653,4177987,45.0
272084767,10.8891,9166023,18.43
272080186,11.8086,10351196,200.87
272179703,10.8087,7049467,72.67
184254338,10.5382,5806522,58.44
272175469,12.2163,8110538,28.77
27695463,12.2335,12366768,31.25
27771702,11.1039,10742794,29.03
272179118,12.209,7215938,68.17
272176026,10.9991,7973055,40.95
272180175,11.7481,6879282,32.12
272080886,12.2691,10153120,74.9
27766873,11.2583,12021906,42.28
272173638,10.7171,8507397,36.55
184420009,10.331,4940916,74.24
184419941,9.3965,4940935,40.49
272179022,8.797,7215997,17.73
27695594,10.8749,12316494,30.27
272080875,11.7103,10153182,34.8
27769164,11.346,11412190,32.47
27695034,8.8281,12470319,16.64
272084044,11.4606,9354037,33.63
272174417,12.2509,8312324,55.21
184419610,10.5239,4852709,31.9
27695363,11.8975,12366840,43.38
272270744,12.1252,8041904,49.07
272275500,12.3457,9292387,56.87
272269820,10.8354,7835989,36.36
272272512,12.1835,8507484,95.38
27696270,11.9879,12119970,35.81
27770164,11.8913,11147333,52.32
272271022,10.6493,8110692,32.76
184424523,10.819,6220490,37.62
272275562,11.0314,9292408,27.34
27696212,11.214,12119979,47.45
272185998,10.303,7623046,73.61
272271891,7.6876,8312388,44.17
272184959,10.2582,7378357,7.78
272183493,11.49,6964709,32.86
184423386,11.6043,5891971,30.72
184423076,11.717,5806787,34.97
272280150,11.6215,10546497,17.65
27778290,11.882,12366894,40.05
184423354,10.4427,5891982,40.57
272279993,9.8554,10482001,55.15
272183800,11.5189,7049756,40.7
184423596,10.8433,5976238,48.67
272183899,12.1969,7049771,174.02
272184909,12.0637,7378432,136.45
184418808,10.5258,4672583,34.3
272273556,11.3567,8765681,38.78
272270985,10.0228,8110811,99.7
184416429,11.8051,3974120,22.54
272182703,12.2516,6794035,43.33
272279366,9.7604,10285722,52.24
27776333,11.5365,11873200,37.37
272271906,10.9437,8378363,48.84
272271260,10.8504,8179075,32.51
184417723,10.8095,4282760,30.08
272279071,11.9967,10219690,59.47
272275169,12.2241,9166318,43.43
184419182,10.8495,4764420,39.55
184416327,11.152,3974163,67.85
184419278,10.468,4764422,31.9
27778784,11.2348,12519768,23.82
272270765,10.5435,8042126,156.41
27772230,10.926,10743092,18.43
184418674,12.2506,4580159,147.46
184418796,10.6331,4580189,63.16
272272658,12.2325,8572242,32.19
27778424,11.3881,12418339,36.07
27776359,11.4597,11873264,38.1
27777320,11.4611,12120144,14.62
272275638,12.331,9292631,43.88
272184603,10.9816,7297940,101.59
272271951,10.4526,8378462,90.17
184419130,11.2041,4764559,59.64
27777076,12.2655,12071348,35.44
272272038,11.2885,8378481,62.08
272183549,9.7477,6965010,42.67
27773596,10.7006,11147596,22.14
272271284,10.7743,8179214,47.09
27777187,12.1298,12071374,42.03
272279535,11.6053,10351578,55.26
184424513,11.7114,6220899,27.77
184423858,12.1385,6058403,33.93
184424165,11.0746,6139561,97.93
27775234,10.0168,11568605,49.66
272185188,11.0785,7461393,27.91
184418814,11.5149,4672904,58.38
272184880,12.1434,7298034,118.97
184422638,10.6842,5721762,37.64
27775723,11.382,11670968,45.63
272272094,11.0333,8378545,48.82
27773833,12.1234,11200203,29.75
27777290,10.3575,12120230,50.27
184423297,9.6656,5892369,39.48
272271360,10.3968,8246635,42.83
27778153,11.6501,12316788,40.38
272270052,10.7933,7904910,179.84
27775571,12.0462,11671039,34.9
27772076,11.8862,10743331,141.68
272272123,11.0263,8378653,91.37
27777934,11.7976,12267816,84.83
27773779,11.6791,11200291,34.52
27773595,11.4709,11147717,20.48
272279790,10.8019,10416550,48.16
27775768,11.839,11671068,44.41
27776733,11.9432,11972774,52.41
184427368,11.392,5976798,52.32
27778482,10.2182,12418504,13.03
272278743,10.9296,10153739,98.91
184471033,12.3282,4077249,155.62
184428262,11.9545,5721975,83.43
184428763,10.9827,5636540,43.17
27778701,12.2961,12520008,41.17
272279217,11.6723,10286011,98.67
27778524,11.1777,12418515,35.11
27777303,9.4396,12120327,33.99
184471128,11.62,4077283,28.72
184428397,11.9904,5722012,52.46
272372067,10.1195,7905047,45.02
27773672,11.7354,11147785,52.04
272281305,11.7849,10416619,43.7
272281653,10.4461,10351792,29.21
184470912,11.3034,4179233,36.56
184427644,11.3137,5892647,25.7
272375825,11.801,6965362,96.75
184471332,11.0293,3974811,46.83
27775962,10.1361,11722424,23.75
272281679,9.2242,10351820,57.06
272280822,10.6382,10546977,42.76
27773882,12.2811,11200383,120.11
272281109,12.2478,10482521,30.93
27778711,10.9654,12520106,41.76
272371425,11.2314,8042598,33.59
27775046,11.3747,11517291,15.55
272366592,10.6473,9230499,54.93
272370271,14.4497,8312990,22.51
184426869,9.3777,6140030,38.53
184470393,12.0486,4283451,75.79
272363209,10.1424,10087394,59.15
27778113,12.2519,12316982,29.67
184469076,10.1444,4673368,35.55
272368662,11.4105,8701893,44.43
184470287,8.38164,4283484,29.44
272363418,10.4801,10023439,65.28
27845549,11.766,11972904,146.25
27847459,12.2334,11465010,32.73
184470623,11.6285,4179377,25.91
27905971,11.0252,10743515,45.76
27905597,10.341,10809277,35.92
272372690,11.2266,7767409,118.71
184428624,10.2577,5636780,12.23
272363837,11.8618,9902695,27.18
27848169,12.0654,11307108,72.55
272363644,11.6772,9962729,51.59
27844610,12.1656,12218181,36.79
184426659,11.0136,6140132,35.71
272370414,11.5415,8246995,37.62
27848255,11.7846,11254566,37.92
272281700,12.0987,10351947,94.56
184426753,7.90718,6140161,14.73
272363349,11.981,10023520,35.57
272282055,11.0837,10220213,202.38
184471508,10.9451,3975073,14.86
272363367,10.4118,10023547,93.57
272363231,9.6307,10087522,57.48
184426598,10.3923,6221548,112.95
272372852,10.2532,7697146,61.6
184469107,11.9634,4673612,125.37
272376388,10.7852,6794908,43.75
272282366,11.8289,10154071,19.85
272281173,11.7172,10482713,46.79
272371474,11.1882,8042834,43.17
272363842,11.511,9902827,34.41
27905888,12.0993,10743686,18.16
272363561,10.5629,9962849,69.18
27845286,12.3107,12022621,29.52
272281217,11.1274,10482750,35.12
272374006,12.0026,7462181,175.92
27905663,10.8981,10809457,37.4
184426523,10.7825,6221641,43.02
184471170,10.0231,4077835,22.31
184426564,11.983,6221647,30.0
27904098,11.1,11200573,33.14
272281717,11.4104,10286378,31.81
184560453,12.0797,5637036,60.54
27906169,12.0946,10677809,77.04
184561460,11.4768,5977341,96.67
27905600,11.7393,10809499,27.83
27847223,10.6774,11517524,103.33
184554479,10.8163,4077931,31.52
27846263,11.161,11772905,75.93
184554617,11.7525,4077958,59.44
184555487,11.2284,4386132,48.37
272375469,11.8003,7050921,46.03
27904057,11.6004,11200680,39.5
27905561,9.6096,10873444,57.32
272363847,11.2397,9902962,77.04
272282180,12.3264,10154247,31.75
272371252,12.2879,8111705,108.6
272371614,11.3595,7974230,42.5
272282031,11.3805,10220447,33.22
184561624,11.5057,5977508,45.62
272363782,12.3371,9903015,164.15
27846154,10.3929,11823838,42.7
184554931,10.5466,4179984,30.83
27844397,9.3241,12268191,29.12
272280915,12.0939,10547370,39.6
27905864,12.0421,10743887,31.77
272368672,11.8032,8702290,42.11
27906133,8.3491,10677958,9.24
184555178,11.197,4284099,57.66
272484143,12.2408,6880915,29.82
184556353,11.97,4581415,29.31
27845306,12.2918,12022812,28.13
272489479,11.9039,8179978,41.77
184554437,11.6846,4078174,7.31
184560042,11.7112,5551189,66.42
184555227,12.1804,4284170,62.5
272488863,10.6081,8043136,31.75
184560715,10.742,5722826,39.88
272485163,9.0993,7217486,90.0
27906075,11.0675,10678016,29.41
27905468,11.8145,10873579,31.0
272484572,11.8636,7051121,96.49
184560250,11.8015,5637392,82.79
272597509,11.0182,10286616,33.16
27847263,11.4347,11517707,5.42
27845521,11.7565,11973246,46.51
272484431,11.5359,6966135,35.77
272496230,11.5587,9843104,28.84
272488110,11.2319,7905696,45.11
184555222,10.5581,4284281,45.47
27847735,10.8059,11413138,47.16
184562138,11.3012,6140748,30.93
272492097,10.8745,8766538,37.48
27843762,9.8259,12471214,31.26
272488022,11.9021,7905712,126.35
272597262,11.955,10220613,38.8
272492217,9.9451,8831674,15.86
184559295,9.1673,5380617,43.15
27847658,9.8228,11413158,59.15
27844286,11.9874,12317351,34.57
272495983,10.8307,9782746,100.57
184560902,10.7375,5808398,122.39
27846804,11.8597,11671621,54.95
184555306,10.2816,4284367,37.81
272488553,10.8803,7974439,8.5
272492156,12.1795,8831715,30.73
184560982,11.3146,5808438,31.51
272597928,10.7211,10417308,29.89
184560961,10.537,5808444,39.23
27844065,12.0037,12367714,32.65
272487371,11.8009,7697607,47.92
272485149,12.0717,7217665,103.87
27845059,12.1042,12072067,33.37
272598465,11.9673,10547575,61.32
272597599,11.1093,10286749,33.13
351193739,11.5288,12120872,95.78
351190689,10.8772,11307599,35.99
184554463,10.7704,4078485,37.16
272490264,11.4968,8379490,39.99
272496106,11.1912,9782817,52.39
272598009,11.1104,10417364,116.09
272598221,12.2402,10483180,40.49
184559435,11.1337,5380775,65.38
272486385,10.262,7462845,48.46
184562093,10.7229,6140947,46.86
184556021,11.763,4484901,50.39
272496539,10.709,9903290,5.76
351193040,12.0849,11924048,34.29
184555169,8.9919,4284581,44.84
351193769,11.5516,12120937,122.66
272488257,11.8903,7905926,39.99
351189082,11.8347,6059748,53.61
184561799,8.09795,10873826,104.31
272597369,9.8761,10220795,48.13
184563035,11.0045,6380975,152.54
360023430,9.7896,5893765,65.28
360022391,10.9829,6222355,39.06
272488452,12.0227,7974594,24.75
351190878,10.3963,11360886,46.06
360028063,11.9366,4484996,57.66
272490920,6.67583,8508931,60.03
351194513,10.8311,12367827,37.13
351194245,8.24202,12268448,37.29
272492415,11.1742,8899312,29.18
272597669,11.8892,10352610,34.83
272496169,10.5656,9843358,31.3
272496109,11.464,9782964,53.28
272597767,10.2217,10352615,62.1
272484032,9.9944,6881454,28.51
272488513,8.14549,4180705,74.45
360028897,9.8071,7974679,66.25
351189365,11.2818,10931578,210.65
272496488,11.9288,9903422,70.57
351191101,11.821,11413393,70.19
272597960,12.0461,10417559,29.93
272488045,11.7305,7906055,41.39
360023450,10.3763,5893926,46.41
360022452,11.3994,6222530,236.24
360028898,10.0137,4180820,92.68
272488839,11.9529,8043596,111.81
351193914,10.0539,12169845,31.36
272597423,12.3228,10287062,61.05
272489553,11.328,8247851,42.02
272486628,10.674,7546098,160.36
360029122,8.7519,4180903,56.34
272496212,10.572,9843486,93.47
351191068,11.8623,11361055,20.12
272599486,11.0108,10483504,104.89
351192375,12.2203,11723154,28.59
272608602,12.0033,8180550,32.28
272599075,11.1243,10613112,46.98
360029010,11.6494,4180939,65.38
272606392,11.2195,8702863,143.74
272609853,10.0548,7906186,56.48
272599284,12.1452,10547905,131.48
272599539,11.218,10483530,33.81
272601783,12.0117,9843513,51.45
360023238,10.3106,5978324,49.1
360028459,11.8843,4387396,33.32
360022704,11.292,6141361,53.35
360021828,11.7514,6381328,133.91
351193856,11.8435,12169924,45.06
272707373,9.624,7463281,48.94
360025514,11.7454,5206349,104.52
351188589,11.9185,10678590,54.08
272608945,11.497,8112377,52.82
351191961,10.7948,11621486,36.67
272601139,8.5589,10024405,35.09
272706129,11.1857,7768447,56.93
272601096,12.1262,10024460,35.67
351191799,10.8539,11569659,31.28
360022480,10.3166,6222768,49.8
351191359,10.9397,11465784,35.43
272606902,10.4745,8573783,80.16
360022727,11.8421,6141488,194.74
272606401,10.7275,8702999,42.67
272607901,9.8802,8379961,39.23
272602138,11.8596,12121207,28.13
351193755,10.9018,9783225,31.27
272601952,9.187,9783226,53.0
272601167,12.0644,10024484,32.96
360023372,11.5791,5894271,168.23
272606364,11.2873,8703041,101.0
272601930,12.219,9783247,37.18
272606962,10.5994,8573846,94.94
351188779,11.8882,10744641,39.67
272609042,11.0669,8112523,65.37
272601294,12.3475,9963690,172.93
272599347,10.1025,10548114,5.32
272608255,11.113,8314240,57.89
272605908,11.2467,8832376,30.33
360022062,11.6477,6302852,68.83
360022833,10.0339,6060341,40.79
272600125,10.8804,10287323,47.48
360024645,12.0498,5552283,127.44
360028727,12.0702,4285453,35.54
360023953,8.8192,5723909,41.53
27916186,11.8981,10931902,33.98
239222351,11.7906,4079504,113.38
272599964,10.2552,10353044,33.26
272705957,9.5266,7837954,107.49
27912807,11.1103,11773616,27.61
272599263,11.6414,10548201,60.1
27912036,10.8159,11973853,198.62
27911747,12.148,12072570,24.94
272600480,11.2572,10221370,44.71
27914072,10.5174,11465942,100.6
